,Filename,firing rate,ifr_mean,ifr_skew,ifr_kurtosis,ifr_fano_factor,baseline_amplitude,peak_trough_amplitude,ISI_mean,ISI_skew,ISI_kurtosis,ISI_cv,num_bursts,mean_surprise,burst_index,mean_burst_duration,var_burst_duration,mean_interburst_duration,var_interburst_duration,max_peak_freq,delta_band,theta_band,alpha_band,beta_band,gamma_band,delta_band_freq,theta_band_freq,delta_band_magnitude,theta_band_magnitude
102,neuron_095.smr,84.46979323,83.68421053,-0.393837584,0.595564173,5.519143771,0.741317707,1.190807799,0.011821813,2.079147745,6.989948015,0.587991146,10,31.68281204,0.04178273,0.009432,1.09E-06,0.870515556,0.745041124,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.092228556,0.032321075
103,neuron_081.smr,26.7886215,26.64206642,0.828953504,0.930866888,12.6654128,0.26836477,0.343698744,0.037313241,3.459093322,16.31653977,1.109942782,38,8.128450646,0.314917127,0.021762105,2.45E-05,0.272637838,0.450846573,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.085287061,0.028311821
104,neuron_056.smr,10.92329971,10.90342679,0.635737764,-0.050432817,9.210858923,0.395118025,0.717257254,0.090626207,4.663890007,24.32063478,1.519972924,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.347668458,0.07555542
105,neuron_042.smr,14.56388157,14.47761194,0.47985247,-0.97850523,13.59798943,0.262863201,0.398450878,0.067363862,7.06412399,57.4086409,2.126462775,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.072784537,0.031827452
106,neuron_043.smr,10.155508,10.14285714,0.674520847,-0.236489508,8.871227364,0.311630722,0.484705106,0.089681143,3.199815805,12.87341848,1.070570561,0,,0,,,,,3.454545455,1,0,0,0,0,3.454545455,0,0.046460419,0
107,neuron_057.smr,19.73244289,19.63060686,0.566129952,-0.71966934,17.22423185,0.212164577,0.290720022,0.050656129,6.355266185,45.92560567,2.139748838,42,5.62500795,0.487935657,0.058274286,0.022892671,0.339970732,0.244271918,5.393939394,0,1,0,0,0,0,5.393939394,0,0.026413579
108,neuron_080.smr,17.9359275,17.89081886,2.802649436,18.6103419,3.676448825,1.363358482,2.027131395,0.055678667,1.030493275,10.67372664,0.348792969,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.073125939,0.024730367
109,neuron_094.smr,79.84126984,79.6031746,-0.050970784,-0.299627035,8.701910143,0.58104333,0.839513699,0.012453705,1.992838375,4.699380241,0.696070083,21,29.74609186,0.125248509,0.010110476,1.33E-06,0.27336,0.113833655,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.084682947,0.026088142
110,neuron_269.smr,10.76164949,10.625,3.544380742,18.0621325,23.13970588,0.940853811,1.297692587,0.092238588,2.184620572,5.396405489,1.313867954,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.114344756,0.052067479
111,neuron_241.smr,56.23479288,55.72864322,0.133998315,-0.22087524,11.94493659,0.889047247,1.295821294,0.017798381,2.648114688,9.220367359,0.909777256,48,19.95059619,0.258527828,0.01268125,4.80E-06,0.19036383,0.117767797,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.092390055,0.03531218
112,neuron_255.smr,54.98320954,54.57894737,0.139631047,-0.508598693,13.39598031,1.186010976,1.689781145,0.018092173,4.269700004,26.77091629,1.145335813,58,19.43636549,0.333973129,0.012695345,5.06E-06,0.148337368,0.030537406,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.061118746,0.027808339
113,neuron_282.smr,34.34280672,34.10891089,0.877974739,0.707946415,18.2132952,2.964255696,3.442467486,0.029053043,4.11789609,24.90456854,1.288490807,47,11.08553535,0.407514451,0.015674043,1.63E-05,0.139656087,0.041116565,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.130896532,0.038672324
114,neuron_296.smr,118.530378,118.2608696,-0.153523741,-0.064704112,10.32573174,1.0529776,1.479966131,0.008438457,4.816045448,48.50523691,0.730308591,31,46.03375135,0.075856444,0.007212258,2.51E-07,0.287077,0.42292525,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.076683938,0.02597788
115,neuron_309.smr,51.04447907,50.84158416,0.867816535,2.850247069,9.304472317,1.264613831,1.673448877,0.019579436,1.964889266,4.577621951,0.995939896,50,17.82264051,0.291262136,0.011473,1.12E-05,0.192217143,0.034488029,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.088331652,0.038339292
116,neuron_335.smr,31.65036448,31.34453782,0.297472436,0.473537461,8.306936716,1.062682586,1.383355323,0.031383422,2.586546006,9.619136804,0.799939554,14,10.02259375,0.223404255,0.018564286,2.00E-05,0.381653846,0.248825521,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.090475601,0.031110256
117,neuron_321.smr,67.84105299,67.42574257,0.11867833,-0.404310964,10.84151146,1.266679816,2.032893117,0.014705859,2.611343745,9.848176849,0.734934664,32,24.74666847,0.140762463,0.010705625,4.51E-06,0.232171935,0.178946349,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.114124109,0.031049045
118,neuron_137.smr,88.00370542,87.77292576,-0.185555319,-0.174113017,12.19722349,0.948874338,1.363359317,0.011338469,4.213847093,27.29154134,0.936575493,62,33.16417203,0.184707051,0.008959677,1.09E-06,0.166422951,0.066254448,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.098258679,0.021081951
119,neuron_123.smr,104.1991664,103.3333333,0.024720054,-0.291754238,11.62574226,2.378272468,3.283044738,0.009578405,2.358839725,7.785705782,0.625747726,17,39.97768151,0.048944338,0.008776471,2.04E-07,0.35669,0.264429396,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.077609794,0.026502567
120,neuron_135.smr,105.6762425,105.3554502,0.028739823,-0.497169424,17.35260194,0.207905788,0.30740451,0.009459659,5.137069232,43.55668427,1.059815623,185,40.60082816,0.249214189,0.007089189,1.17E-06,0.105359783,0.026395571,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.071996385,0.02689614
121,neuron_121.smr,19.01687548,18.80952381,0.080269942,-0.530026392,4.945750452,0.144053637,0.180130646,0.051758644,1.151170506,1.331960544,0.701217033,4,5.199657846,0.100840336,0.0351,7.52E-05,0.6028,0.135132087,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.07139509,0.024671382
122,neuron_109.smr,18.30949509,18.24390244,0.103008599,-0.259474844,3.94861093,0.397051251,0.481570647,0.054089892,1.567852997,2.968296277,0.544827229,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.080001645,0.034276895
123,neuron_337.smr,46.62086167,46.30434783,0.233814786,-0.812014164,7.013336055,1.068227234,1.350440979,0.021373918,1.035978822,1.153748938,0.484565103,3,16.01959333,0.028125,0.01438,9.17E-06,1.23354,0.221671472,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.089817661,0.028354514
124,neuron_323.smr,85.45160869,84.67005076,0.054818024,-0.243998025,13.36352238,1.031517067,1.398258619,0.011684898,3.2482456,15.42151819,0.857063978,40,32.09415265,0.143198091,0.00809725,1.67E-06,0.239638718,0.094768412,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.102141281,0.0376544
125,neuron_280.smr,15.43134105,15.25,1.316773087,1.676387219,18.15983607,0.881851157,1.360544973,0.065065686,3.626425315,20.01715476,1.472252507,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.063089887,0.03667731
126,neuron_294.smr,22.02072453,21.90789474,0.613117556,0.275617605,10.46447764,0.575584768,0.906989731,0.045457117,1.943511599,4.803882481,1.055974071,40,6.313135591,0.359281437,0.0206815,6.59E-05,0.335664359,0.067938555,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.096560264,0.048535134
127,neuron_243.smr,92.59259259,91.20967742,0.096057369,-0.020960611,13.52064972,0.68984565,0.961173074,0.010746573,2.371793327,8.010531018,0.716583795,36,35.09087454,0.189473684,0.008216667,8.90E-07,0.161711429,0.072774762,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.106975071,0.035966907
128,neuron_257.smr,58.90003179,58.67435159,0.238753186,-0.502279572,12.49460716,0.670404155,0.88425626,0.016916415,2.419461521,7.654763777,0.993846395,126,21.04776345,0.370951914,0.010633333,5.63E-06,0.12203744,0.027641078,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.097035995,0.036742906
129,neuron_082.smr,11.28624497,11.22994652,1.014145497,0.427844355,11.43672014,1.641863839,1.972772507,0.087542308,2.308059712,6.439395661,1.120016047,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.228494495,0.071104691
130,neuron_096.smr,35.05336954,35.02631579,0.747791366,0.149318926,20.42822967,1.970228187,3.422169728,0.028217143,6.059023281,56.91999562,1.521596501,90,11.3674469,0.405405405,0.016243556,2.30E-05,0.163917303,0.096001986,2.96969697,1,1,0,0,0,2.96969697,5.393939394,0.059329871,0.014820989
131,neuron_041.smr,14.37028423,14.18032787,0.200598667,-0.656603053,7.1491519,0.40246105,0.61739516,0.06868,2.819014379,8.916774213,0.908137313,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.064162844,0.015157299
132,neuron_055.smr,14.12465651,14.08,0.132033139,-0.403902153,5.124545455,1.729073542,3.223280473,0.0700288,2.430177136,7.224246674,0.672809846,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.144323685,0.032073956
133,neuron_069.smr,89.81303098,89.63815789,-0.010197105,-0.101442242,11.08477789,0.234915722,0.317622482,0.011124692,4.851573678,53.44902204,0.877910622,81,33.92343695,0.178021978,0.008305185,1.20E-06,0.179003,0.110359086,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.094757557,0.036821752
134,neuron_068.smr,65,64.83333333,0.412022614,-0.445443493,11.90188518,0.062002955,0.065329527,0.015365758,2.427552218,8.258395223,0.685567314,19,23.5685525,0.146153846,0.012214737,2.50E-06,0.288915556,0.211259192,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.071047641,0.024123182
135,neuron_054.smr,14.37744417,14.25,1.172849078,1.275273819,16.80263158,0.214072425,0.277234948,0.065805614,3.690010976,17.43745724,1.53110426,0,,0,,,,,2.484848485,1,1,0,0,0,2.484848485,4.909090909,0.204190287,0.043699254
136,neuron_040.smr,11.90609034,11.86567164,1.056944482,1.419741259,12.22237867,0.347820509,0.501816243,0.083744202,4.594524037,24.32935934,1.621228852,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.043389313,0.034065224
137,neuron_097.smr,53.3526901,53.1085044,-0.528583684,1.151862457,3.031749604,0.113384559,0.151698271,0.018726093,1.956307675,7.194939512,0.424735953,2,18.76746119,0.006615215,0.0182,7.84E-08,0.69808,0,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.079528637,0.031833445
138,neuron_083.smr,102.375,102.125,-0.312571234,0.272629976,4.655905753,0.490657016,0.880202968,0.009733692,1.68720299,5.49766846,0.419671655,2,39.20846709,0.007326007,0.00868,1.44E-08,0.9816,0,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.089059492,0.025850069
139,neuron_256.smr,75.74169377,75.14423077,-0.095684907,-0.665924331,14.08801491,0.748733396,1.138118822,0.013206041,4.470112579,28.63137202,1.028388152,45,28.03434587,0.172193878,0.009568222,1.92E-06,0.218463636,0.072249981,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.103148784,0.02263247
140,neuron_242.smr,111.4426392,111,0.622511477,1.230604994,8.653864391,1.166161641,1.689529347,0.00896733,1.847126956,5.002457666,0.492075696,18,43.03592034,0.051087985,0.007655556,3.86E-07,0.471964706,0.686128656,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.115806126,0.036974743
141,neuron_295.smr,86.7243515,86.28787879,0.068504706,-0.283836321,5.520725251,0.52881324,0.685693701,0.011508196,2.755752096,13.7457776,0.533517845,1,32.62763537,0.005244755,0.01071,0,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.084811735,0.026486045
142,neuron_281.smr,56.76473927,56.70588235,-0.247805212,0.567091827,1.16756163,0.520722057,0.705672664,0.017594544,0.59781961,0.523802162,0.250828641,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.082099472,0.028677958
143,neuron_322.smr,89.87624732,89.42583732,-0.461241226,0.077482706,7.818678463,0.862112714,1.068965553,0.011123487,4.933211051,47.91282835,0.688769607,18,33.94997472,0.057692308,0.009337222,6.46E-07,0.526704706,0.300278357,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.075002018,0.026899132
144,neuron_336.smr,41.47354931,41.2745098,-0.060938674,-0.269726225,3.784872619,1.389126833,1.804511626,0.024097767,1.369328248,3.19972776,0.373875927,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.082980201,0.025616624
145,neuron_108.smr,50.03502925,49.92907801,0.269225771,-0.081240144,11.97433108,0.1892231,0.247231071,0.019993788,1.989340625,3.794619322,1.414485325,269,17.41026588,0.763481552,0.00836342,8.96E-06,0.070079701,0.006937203,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.095933913,0.03808677
146,neuron_120.smr,33.24079201,32.91262136,0.72648446,1.340125406,10.5682046,0.202795654,0.259254433,0.029824706,2.771575144,10.42727198,0.925571964,24,10.6494297,0.211143695,0.018863333,3.41E-05,0.347826087,0.333898894,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.079606065,0.03811067
147,neuron_134.smr,98.4,97.8,-0.47472298,0.309801752,3.917791411,0.170823012,0.241624786,0.010152953,4.732143046,39.18835125,0.496214571,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.092475564,0.03184053
148,neuron_118.smr,82.88687363,82.55681818,0.236081005,-0.32630431,15.48172277,1.33826906,1.833516188,0.012054725,4.106398104,27.20171457,0.920444507,41,31.02000581,0.16872428,0.008427317,2.02E-06,0.209024,0.105812264,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.099958043,0.035709211
149,neuron_130.smr,112.5199601,111.5923567,0.470619849,-0.344636055,15.43960678,0.138871581,0.184053669,0.008880616,1.518736784,3.833158102,0.469459028,11,43.49126033,0.037585421,0.008007273,2.48E-07,0.141702,0.067699993,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.092011636,0.025773215
150,neuron_124.smr,19.70838566,19.65217391,0.068948443,-0.654726412,6.011542901,0.505437206,0.772478222,0.050241429,3.118134441,14.17427372,0.749340942,5,5.453441232,0.132743363,0.039156,1.89E-05,0.894045,0.205971922,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.180222562,0.048253371
151,neuron_332.smr,132.6666667,132.2777778,-0.205342745,-0.039502758,11.34674973,1.004883501,1.342033373,0.007528416,6.525456475,75.41139316,0.850485598,30,52.02626706,0.075376884,0.006643333,2.79E-07,0.279096552,0.085031844,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.070477465,0.025571702
152,neuron_326.smr,30.68199866,30.57432432,1.052064735,0.899667182,24.44225026,1.126702209,1.548722725,0.032414945,4.860934595,33.3662826,1.67331763,94,9.64252302,0.621145374,0.01594734,2.20E-05,0.136913226,0.085307437,2.96969697,1,1,0,0,0,2.96969697,5.393939394,0.08501219,0.014447931
153,neuron_285.smr,97.79630973,97.38693467,-0.118072822,-0.365322486,7.226068423,1.082909987,1.341380503,0.010217835,2.418679041,10.75444137,0.493661063,7,37.27958151,0.021627188,0.0089,6.17E-07,0.636393333,0.731184699,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.09001155,0.027081766
154,neuron_291.smr,20.09718281,19.95049505,0.778691374,0.839621757,7.667370955,3.538787661,4.383218595,0.049133035,1.566178284,3.484563882,0.775837829,13,5.596841299,0.193069307,0.021759231,0.000103495,0.546665,0.561513809,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.111541843,0.042179393
155,neuron_246.smr,86.92109463,86.40394089,0.704129827,0.33459091,17.4387045,0.847801072,1.239981624,0.011490046,2.56880831,9.549010506,0.861341576,81,32.71012745,0.276450512,0.008652346,1.37E-06,0.109442375,0.053019023,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.145377206,0.032743801
156,neuron_252.smr,85.51055936,84.80225989,1.940311083,5.988111267,6.876620859,2.278002573,3.11765957,0.011691582,1.124945646,5.238728004,0.441428271,37,32.11885608,0.147410359,0.00735,3.63E-06,0.186408056,0.172943463,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.110617061,0.030475926
157,neuron_087.smr,104.8778871,104.6153846,-0.113924771,0.063860717,6.425339367,2.194448804,2.889324386,0.00951991,2.05254058,6.636592228,0.544004543,9,40.2639871,0.030474041,0.007848889,7.96E-07,0.71662,0.655343158,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.101516669,0.028412592
158,neuron_093.smr,124.2568258,122.8235294,-2.184830363,11.67974939,1.640072121,1.128955636,1.842261905,0.008047481,0.646635148,1.15225676,0.317833329,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.093573314,0.028616295
159,neuron_078.smr,72.3994208,71.84079602,0.497043343,3.102565115,3.643968523,2.664876122,3.492037104,0.013813444,0.841501815,1.372657845,0.374411981,5,26.64161492,0.020718232,0.011776,1.88E-06,0.67178,1.157273899,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.076190249,0.024646067
160,neuron_044.smr,6.905144793,6.870229008,0.51804746,-0.863418401,7.129770992,0.611668837,0.973849826,0.143521818,2.178358127,4.561476116,0.966808277,0,,0,,,,,2.484848485,1,1,0,0,0,2.484848485,4.909090909,0.223224417,0.033257104
161,neuron_050.smr,37.76870862,37.45098039,0.324150133,0.903192165,6.58043322,5.093754408,6.477618747,0.02648669,4.726671857,36.35615731,0.701175805,9,12.44949659,0.09375,0.017395556,1.34E-05,0.72714,0.570255227,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.100134506,0.035445248
162,neuron_051.smr,8.098593227,8.035714286,1.607412951,2.135975637,15.22354497,1.389748607,1.67270436,0.122164741,3.924363078,17.94187436,1.672128267,1,33.58460736,0.463235294,2.10064,0,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.097819,0.024232452
163,neuron_045.smr,36.32649623,36.18421053,0.144248088,-0.234658709,4.579425837,2.716720271,3.3798262,0.027514182,2.448840119,10.36735784,0.48935731,6,11.87387758,0.065217391,0.02392,8.28E-07,0.917296,0.648010663,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.078448969,0.036819135
164,neuron_079.smr,41.32587348,41.02040816,0.463417632,0.365538247,6.118895319,2.074514142,3.272393087,0.024039204,1.282153538,2.771910487,0.518975662,20,13.87708394,0.148883375,0.017868,1.01E-05,0.417250526,0.287875126,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.118371763,0.034100393
165,neuron_092.smr,48.4,48.3,0.861916767,1.318333473,11.09958592,0.831197641,1.289445861,0.02065706,5.207212678,51.58730757,0.826869236,29,16.74346809,0.179752066,0.015117241,4.32E-06,0.33512,0.436212091,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.11751748,0.037717273
166,neuron_086.smr,66.7011189,66.45,0.201935303,-0.851920456,28.44841986,2.744352067,4.252619929,0.014993539,10.46395771,162.192542,1.866986838,169,24.27367977,0.380630631,0.010781065,3.06E-06,0.107072857,0.061825567,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.074075209,0.025298408
167,neuron_253.smr,80.84852838,80.4,1.62970711,8.813526019,4.326368159,0.912649117,1.268810338,0.012341217,1.473718655,10.03554488,0.40478419,26,30.16720464,0.096774194,0.007990769,5.09E-06,0.3487624,0.538784701,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.095674552,0.03020732
168,neuron_247.smr,41.17119119,40.94420601,-0.032644832,2.227616372,1.885982671,1.023944271,1.338253261,0.024290147,0.600932002,1.361610382,0.40747709,12,13.8147921,0.075313808,0.016584167,1.05E-05,0.92596,0.892099342,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.088161796,0.02806166
169,neuron_290.smr,19.2272948,19.17355372,0.785683443,1.035685281,7.766101453,5.112216923,6.260028708,0.051128485,1.796201753,4.568357393,0.804798582,14,5.27670473,0.181034483,0.025245,7.67E-05,0.509077692,0.385371351,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.063412871,0.016717312
170,neuron_284.smr,24.546158,24.40298507,1.501233565,4.049613173,14.71016477,1.409542326,1.847057808,0.040178712,1.95933612,4.292519892,1.000948961,26,7.268461646,0.475609756,0.022639615,3.53E-05,0.230888,0.101422866,2.96969697,1,1,0,0,0,2.96969697,6.848484848,0.097851654,0.026872966
171,neuron_327.smr,26.09253823,25.99009901,0.628112273,-0.040538794,13.03847242,2.525144813,3.237351102,0.037936527,3.183233769,14.34014253,1.141457037,36,7.860447637,0.410646388,0.020443889,2.93E-05,0.250648,0.121328804,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.126302797,0.048159979
172,neuron_333.smr,81.26612489,80.99667774,-0.708910492,0.205143592,7.904060569,0.865838576,1.010297567,0.012152956,4.523588152,33.74795295,0.55798743,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.065950132,0.023790303
173,neuron_125.smr,17.72145429,17.67313019,-0.04621938,-0.31288115,3.862919963,0.441102567,0.610986787,0.056026038,1.937097282,7.059338459,0.541116662,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.106700198,0.034465068
174,neuron_131.smr,46.47238714,46.38132296,1.016714231,0.709694904,31.97438174,1.508234339,2.140171128,0.021332975,3.650067262,17.38141691,1.506087534,127,15.9592676,0.639261745,0.010715433,1.16E-05,0.087017619,0.049683463,2.96969697,1,1,0,0,0,2.96969697,5.393939394,0.07922996,0.016072689
175,neuron_119.smr,63.8141229,63.62537764,0.235351541,-0.143113326,14.85515417,0.116318554,0.160076568,0.015493333,3.903526397,22.23807828,1.050618958,73,23.07752228,0.207779886,0.010317808,4.57E-06,0.211187778,0.090468353,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.092762336,0.026702424
176,neuron_127.smr,79.15372438,78.73563218,0.224497279,-0.097440944,10.73882037,0.92509927,1.160455672,0.012594455,3.981007138,31.84137405,0.621315446,26,29.45876291,0.075801749,0.010495385,1.45E-06,0.39618,0.953030789,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.118634313,0.033494025
177,neuron_133.smr,60.52111576,60.38990826,1.297058582,4.815854293,22.88772182,0.636070177,0.838332933,0.016314438,5.862275207,55.15254081,1.151381459,155,21.71641708,0.353075171,0.011307742,5.80E-06,0.122327273,0.067133389,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.108285664,0.035393679
178,neuron_319.smr,112.2560367,111.6574586,-0.053654784,-0.286987467,5.339077805,0.614347447,0.755205126,0.008899596,2.489900396,10.02885441,0.558380333,5,43.37969942,0.014778325,0.008162,3.84E-08,1.240505,0.502259752,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.095369037,0.033346397
179,neuron_325.smr,19.98964775,19.80263158,-0.374031641,2.388403978,1.227268753,0.967872064,1.224567338,0.049905333,0.714780477,1.623272701,0.237676971,0,,0,,,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.095209503,0.036673568
180,neuron_331.smr,122.2687605,121.8809981,-0.007396769,0.296104535,9.422938927,0.76834334,1.06693269,0.008179043,3.121774368,20.85801748,0.603333471,54,47.61685272,0.050959421,0.007009259,2.61E-07,0.451203774,0.4760893,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.073541974,0.023585922
181,neuron_292.smr,24.22304339,24.15422886,0.690204879,0.119402429,12.89005539,2.392268136,2.973994502,0.041004701,3.763742046,23.5399115,1.101325333,52,7.145399209,0.320987654,0.025928269,4.40E-05,0.342903922,0.317498989,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.195284744,0.044531539
182,neuron_286.smr,29.992324,29.92753623,0.793563294,1.003536609,6.028880233,2.531155772,3.424406259,0.033064636,1.556293393,3.881464601,0.652117883,20,9.372621705,0.14527845,0.0218925,1.65E-05,0.478862632,0.466855645,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.063680413,0.019695346
183,neuron_279.smr,19.9583596,19.93527508,0.058398758,-0.063703678,4.512776867,1.506747001,1.917019138,0.049805798,2.013037772,8.645462184,0.736368152,18,5.545582164,0.175324675,0.029734444,3.07E-05,0.82404,1.088437064,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.087065483,0.026543906
184,neuron_251.smr,24.38384109,24.30051813,0.599771145,-0.650305405,20.75278677,0.888181204,1.199769365,0.041050149,4.291060501,21.374647,1.752307566,103,7.206612524,0.657446809,0.02721165,3.54E-05,0.160654118,0.063330617,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.399325791,0.057310825
185,neuron_245.smr,19.48122718,19.45578231,1.457906267,3.068794026,21.17358832,1.363664875,2.208738527,0.050527018,5.014446185,33.84075697,1.744511737,60,5.369891783,0.629370629,0.024853333,7.55E-05,0.20629661,0.145733566,2.96969697,1,1,0,0,0,2.96969697,5.393939394,0.047683322,0.012039065
186,neuron_090.smr,54.71911495,54.42307692,0.190821029,-0.740025513,18.75713509,1.960190121,3.264911028,0.018296901,6.043255994,54.6769598,1.352019256,47,19.32794374,0.247803163,0.012801702,6.96E-06,0.202464348,0.063746518,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.106584128,0.045855307
187,neuron_084.smr,96.39845762,95.44554455,-1.115724683,1.590693427,8.413376607,0.106417961,0.161072031,0.010140541,5.00727842,43.94358509,0.468298828,1,36.69125921,0.006224066,0.00744,0,,,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.063374326,0.023166569
188,neuron_053.smr,19.42879347,19.23566879,0.176964221,-1.044346531,11.5590332,1.266409141,2.366413317,0.049481854,3.34044355,12.85956919,1.238792608,14,5.35063155,0.276315789,0.034537143,3.38E-05,0.499901538,0.236624991,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.112322249,0.024845607
189,neuron_047.smr,50.06586915,49.93377483,0.772368393,0.64171321,29.2704692,0.988477599,1.359131507,0.019332553,12.9926402,194.9927219,2.221052624,37,17.42285668,0.294429708,0.012797838,4.24E-06,0.183151111,0.332863366,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.055496861,0.019304154
190,neuron_046.smr,51.80305964,51.59609121,0.888110779,0.863797779,8.732191623,1.692466448,2.017988306,0.01926517,2.393107891,14.19342425,0.569962221,29,18.13286797,0.109571788,0.01432,4.86E-06,0.307988571,0.236984753,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.10141268,0.039358214
191,neuron_052.smr,32.10179186,32,0.201030116,-1.265637934,18.28409091,0.040218977,0.069733966,0.031038405,8.66722791,89.35862986,1.941509484,27,10.3377264,0.460227273,0.072936296,0.057892403,0.327563077,0.4388616,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.091602897,0.027193446
192,neuron_085.smr,45.00089111,44.81481481,0.051490377,-0.677606923,9.05295378,0.115523315,0.154775487,0.021820927,2.375609614,6.574251061,0.822564474,13,15.3621266,0.128712871,0.01696,2.07E-06,0.37072,0.088171306,2.96969697,1,1,0,0,0,2.96969697,5.393939394,0.08856334,0.016036225
193,neuron_091.smr,93,92.16666667,-0.307566012,0.521337915,5.970765521,1.72672281,2.243976114,0.010690935,2.367178656,10.28444205,0.541287759,4,35.26208922,0.043010753,0.0088,3.90E-07,0.560266667,0.586137397,2.96969697,1,1,0,0,0,2.96969697,4.909090909,0.079154668,0.024501889
